City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lar,IN,2022-08-29 22:37:38,26.2039,83.9717,81.32,83,98,4.72
295,Tarko-Sale,RU,2022-08-29 22:37:38,64.9225,77.785,44.69,79,100,12.8
296,Naze,JP,2022-08-29 22:37:38,28.3667,129.4833,83.32,81,38,9.22
297,Souillac,MU,2022-08-29 22:37:38,-20.5167,57.5167,66.58,94,40,3.44
298,Turbat,PK,2022-08-29 22:37:39,26.0023,63.044,80.85,72,89,4.72
299,Krasnoselkup,RU,2022-08-29 22:37:39,65.7,82.4667,42.44,51,94,8.34
300,North Myrtle Beach,US,2022-08-29 22:37:39,33.816,-78.68,81.34,87,75,1.01
301,Moose Factory,CA,2022-08-29 22:37:40,51.2585,-80.6094,78.8,69,0,12.66
302,Churapcha,RU,2022-08-29 22:37:40,62.0025,132.4325,54.01,85,95,4.34
303,Tangwani,PK,2022-08-29 22:37:40,28.2787,68.9972,82.87,78,38,4.18
304,Victoria,HK,2022-08-29 22:34:02,22.2855,114.1577,84.33,86,1,3.0
305,Antalaha,MG,2022-08-29 22:37:40,-14.9003,50.2788,66.61,92,29,4.68
306,Gold Coast,AU,2022-08-29 22:35:46,-28.0,153.4333,65.17,89,75,4.61
307,Belaya Gora,RU,2022-08-29 22:37:41,68.5333,146.4167,52.25,61,95,10.65
308,Kota Kinabalu,MY,2022-08-29 22:37:41,5.9749,116.0724,75.18,94,20,5.99
309,Lubbock,US,2022-08-29 22:35:33,33.6001,-101.8338,89.85,37,75,11.5
310,College,US,2022-08-29 22:37:41,64.8569,-147.8028,65.23,66,40,3.44
311,Kushima,JP,2022-08-29 22:37:42,31.4583,131.2333,81.59,82,98,9.13
312,Vestmanna,FO,2022-08-29 22:37:42,62.1564,-7.1664,49.12,87,100,11.5
313,Lagoa,PT,2022-08-29 22:37:42,39.05,-27.9833,73.72,77,39,3.71
314,Bathsheba,BB,2022-08-29 22:37:42,13.2167,-59.5167,84.81,79,40,13.8
315,Pangai,TO,2022-08-29 22:37:43,-19.8,-174.35,80.71,61,20,5.75
316,Vila Franca Do Campo,PT,2022-08-29 22:37:43,37.7167,-25.4333,73.2,78,40,2.46
317,Baykit,RU,2022-08-29 22:37:43,61.67,96.37,36.37,94,99,13.4
318,Mogadishu,SO,2022-08-29 22:33:25,2.0371,45.3438,75.63,83,18,16.11
319,Kangaatsiaq,GL,2022-08-29 22:37:44,68.3065,-53.4641,43.47,83,56,19.1
320,Mericourt,FR,2022-08-29 22:37:44,50.4012,2.8625,64.31,85,34,6.55
321,Manacapuru,BR,2022-08-29 22:37:44,-3.2997,-60.6206,78.94,76,99,1.54
322,Tilichiki,RU,2022-08-29 22:38:44,60.4667,166.1,50.88,89,100,19.19
323,Obodivka,UA,2022-08-29 22:38:45,48.4051,29.2477,69.37,62,32,8.14
324,Borger,NL,2022-08-29 22:38:45,52.9233,6.7931,62.98,86,86,8.01
325,Lorengau,PG,2022-08-29 22:38:45,-2.0226,147.2712,83.26,75,97,9.64
326,Bam,IR,2022-08-29 22:38:45,29.106,58.357,78.08,9,0,8.3
327,Verkhnevilyuysk,RU,2022-08-29 22:38:46,63.4453,120.3167,45.12,83,83,8.16
328,Ranong,TH,2022-08-29 22:38:46,9.9658,98.6348,76.78,89,98,3.67
329,Mandali,IQ,2022-08-29 22:38:46,33.7499,45.5541,96.19,9,0,9.71
330,Sipe Sipe,BO,2022-08-29 22:38:47,-17.45,-66.3833,63.09,59,44,3.44
331,Rio Claro,BR,2022-08-29 22:37:50,-22.4114,-47.5614,54.46,66,100,16.46
332,Nantucket,US,2022-08-29 22:38:47,41.2835,-70.0995,75.34,88,0,12.66
333,Bonavista,CA,2022-08-29 22:38:47,48.6499,-53.1147,65.28,77,100,18.3
334,Sibolga,ID,2022-08-29 22:38:47,1.7427,98.7792,74.53,90,100,4.7
335,Tahe,CN,2022-08-29 22:38:48,52.3333,124.7333,55.04,90,82,1.81
336,Plettenberg Bay,ZA,2022-08-29 22:38:48,-34.0527,23.3716,54.86,54,99,7.94
337,Yichang,CN,2022-08-29 22:38:48,30.7144,111.2847,68.09,86,100,1.23
338,Broken Hill,AU,2022-08-29 22:38:49,-31.95,141.4333,50.95,69,0,17.07
339,Adrar,MR,2022-08-29 22:38:49,20.5022,-10.0711,92.61,37,63,8.5
340,Ko Samui,TH,2022-08-29 22:38:50,9.5357,99.9357,81.82,74,97,3.33
341,Lavrentiya,RU,2022-08-29 22:38:50,65.5833,-171.0,46.4,84,100,5.44
342,Dryden,CA,2022-08-29 22:38:51,49.7833,-92.7503,62.89,94,100,19.57
343,Anadyr,RU,2022-08-29 22:38:51,64.75,177.4833,50.5,93,75,20.13
344,Kalmunai,LK,2022-08-29 22:38:51,7.4167,81.8167,79.45,80,79,4.34
345,Kamiiso,JP,2022-08-29 22:38:51,41.8167,140.65,68.38,88,75,5.75
346,Dalen,NL,2022-08-29 22:38:52,52.6992,6.7556,63.05,85,85,8.01
347,Salekhard,RU,2022-08-29 22:38:52,66.53,66.6019,50.11,86,100,18.79
348,Touros,BR,2022-08-29 22:38:52,-5.1989,-35.4608,76.48,76,85,18.01
349,Sambava,MG,2022-08-29 22:38:53,-14.2667,50.1667,67.8,93,27,5.68
350,Bayangol,RU,2022-08-29 22:38:53,50.6977,103.4656,36.91,79,11,3.58
351,Cayenne,GF,2022-08-29 22:38:56,4.9333,-52.3333,80.64,78,0,5.75
352,Chaibasa,IN,2022-08-29 22:38:56,22.5667,85.8167,76.44,93,58,4.07
353,Chapais,CA,2022-08-29 22:38:57,49.7834,-74.8492,65.98,98,100,4.76
354,Abu Road,IN,2022-08-29 22:38:57,24.4833,72.7833,76.1,85,85,0.67
355,Bonthe,SL,2022-08-29 22:38:58,7.5264,-12.505,75.04,91,89,8.57
356,Andenes,NO,2022-08-29 22:38:58,69.3143,16.1194,46.92,87,100,4.61
357,Sao Gabriel Da Cachoeira,BR,2022-08-29 22:38:59,-0.1303,-67.0892,72.54,98,49,3.13
358,Beyneu,KZ,2022-08-29 22:38:59,45.3167,55.2,79.65,20,5,7.4
359,Roebourne,AU,2022-08-29 22:38:59,-20.7833,117.1333,65.95,31,3,12.41
360,Katsuura,JP,2022-08-29 22:38:59,35.1333,140.3,71.62,85,98,12.55
361,Paita,PE,2022-08-29 22:39:00,-5.0892,-81.1144,65.23,81,29,16.44
362,Pumiao,CN,2022-08-29 22:39:00,22.75,108.4833,79.2,92,70,2.71
363,Tias,ES,2022-08-29 22:39:00,28.9611,-13.645,71.28,73,20,17.27
364,Caravelas,BR,2022-08-29 22:39:01,-17.7125,-39.2481,69.58,88,72,18.1
365,Maraba,BR,2022-08-29 22:39:01,-5.3686,-49.1178,80.78,44,0,1.14
366,Inuvik,CA,2022-08-29 22:39:08,68.3499,-133.7218,51.01,79,75,2.3
367,Rabat,MA,2022-08-29 22:40:08,33.9911,-6.8401,79.03,87,40,10.36
368,Krompachy,SK,2022-08-29 22:40:09,48.9145,20.8751,63.86,89,59,4.68
369,Fort-Shevchenko,KZ,2022-08-29 22:40:09,44.5086,50.263,81.14,33,2,9.84
370,Uyskoye,RU,2022-08-29 22:40:09,54.3775,60.0047,59.79,71,2,2.57
371,Ondangwa,NA,2022-08-29 22:40:10,-17.9167,15.95,66.2,30,3,4.61
372,Butterworth,MY,2022-08-29 22:40:11,5.3991,100.3638,79.0,92,20,2.3
373,Jacmel,HT,2022-08-29 22:40:11,18.2342,-72.5347,87.64,80,72,5.64
374,Yurginskoye,RU,2022-08-29 22:40:12,56.8189,67.3921,58.57,89,7,5.7
375,Valparaiso,CL,2022-08-29 22:40:12,-33.0393,-71.6273,57.99,96,100,10.36
376,Wadowice,PL,2022-08-29 22:40:12,49.8834,19.4929,60.89,86,0,2.73
377,Dowa,MW,2022-08-29 22:40:13,-13.654,33.9375,59.29,43,0,2.55
378,Tumsar,IN,2022-08-29 22:40:13,21.3833,79.7333,75.04,94,61,3.96
379,Kruisfontein,ZA,2022-08-29 22:40:13,-34.0033,24.7314,50.65,62,99,8.46
380,Iquique,CL,2022-08-29 22:40:14,-20.2208,-70.1431,59.04,80,35,4.59
381,Cidreira,BR,2022-08-29 22:40:15,-30.1811,-50.2056,51.89,74,43,5.99
382,Ygatimi,PY,2022-08-29 22:40:15,-24.0833,-55.5,61.45,40,100,4.05
383,Chara,RU,2022-08-29 22:40:15,56.9064,118.2631,44.01,80,99,1.34
384,San Patricio,US,2022-08-29 22:40:16,28.017,-97.5169,87.66,64,90,15.68
385,Vila,PT,2022-08-29 22:40:16,42.0304,-8.1588,56.28,83,33,3.27
386,Allapalli,IN,2022-08-29 22:40:16,19.4167,80.0667,75.61,97,75,2.48
387,Gryazi,RU,2022-08-29 22:40:17,52.4966,39.9359,63.66,73,72,6.11
388,Novo Aripuana,BR,2022-08-29 22:40:17,-5.1206,-60.3797,82.65,48,83,2.53
389,Mitu,CO,2022-08-29 22:40:17,1.1983,-70.1733,72.27,97,24,1.57
390,Greeley,US,2022-08-29 22:35:27,40.4233,-104.7091,89.69,28,0,5.75
391,Hurricane,US,2022-08-29 22:40:17,37.1753,-113.2899,100.33,17,0,6.55
392,Isangel,VU,2022-08-29 22:40:18,-19.55,169.2667,74.61,71,74,15.57
393,Twistringen,DE,2022-08-29 22:40:18,52.8,8.65,61.9,90,37,7.56
394,San Felipe,VE,2022-08-29 22:40:18,10.3399,-68.7425,75.56,89,89,2.46
395,Kurilsk,RU,2022-08-29 22:40:19,45.2333,147.8833,63.52,69,100,4.21
396,Santa Isabel,BR,2022-08-29 22:39:45,-23.3156,-46.2214,53.31,88,100,7.65
397,Ostrovnoy,RU,2022-08-29 22:40:19,68.0531,39.5131,47.93,81,85,23.71
398,Yerbogachen,RU,2022-08-29 22:40:19,61.2767,108.0108,33.62,98,99,18.75
399,Port Macquarie,AU,2022-08-29 22:40:20,-31.4333,152.9167,59.9,76,100,10.74
400,Praia Da Vitoria,PT,2022-08-29 22:40:20,38.7333,-27.0667,75.76,88,40,0.69
401,Norman Wells,CA,2022-08-29 22:40:20,65.282,-126.8329,62.64,72,75,3.44
402,Kamenka,RU,2022-08-29 22:40:20,51.3223,42.7678,68.92,54,88,5.88
403,Fortuna,US,2022-08-29 22:40:21,40.5982,-124.1573,75.92,69,0,12.66
404,Pokaran,IN,2022-08-29 22:40:21,26.9167,71.9167,82.99,69,88,6.29
405,Codrington,AU,2022-08-29 22:40:21,-38.2667,141.9667,53.76,94,100,21.54
406,Ozernovskiy,RU,2022-08-29 22:40:21,51.5,156.5167,51.8,99,100,11.61
407,Gimli,CA,2022-08-29 22:40:22,50.6336,-96.9907,69.82,60,88,12.66
408,Sungaipenuh,ID,2022-08-29 22:40:22,-2.0833,101.3833,62.96,99,100,3.04
409,Faya,SA,2022-08-29 22:40:22,18.3851,42.4509,66.72,32,14,4.72
410,Antofagasta,CL,2022-08-29 22:36:03,-23.65,-70.4,56.48,82,27,6.26
411,Tayu,ID,2022-08-29 22:40:23,-6.5397,111.0518,73.92,86,89,9.26
412,Djenne,ML,2022-08-29 22:40:23,13.9061,-4.5533,78.33,79,93,5.57
413,Nayudupeta,IN,2022-08-29 22:41:23,13.9,79.9,80.47,81,15,3.33
414,Sistranda,NO,2022-08-29 22:41:23,63.7256,8.834,51.76,70,52,10.85
415,Mazagao,BR,2022-08-29 22:41:24,-0.115,-51.2894,86.05,76,39,4.63
416,Shitanjing,CN,2022-08-29 22:41:24,39.2342,106.3439,62.19,47,79,6.06
417,Jurm,AF,2022-08-29 22:41:24,36.8648,70.8342,62.42,42,0,0.49
418,Perene,PE,2022-08-29 22:41:25,-10.9492,-75.2261,74.39,69,86,1.34
419,Buzdyak,RU,2022-08-29 22:41:25,54.5833,54.55,63.7,53,53,3.67
420,Chumikan,RU,2022-08-29 22:41:25,54.7183,135.315,61.83,68,50,15.03
421,Lata,PT,2022-08-29 22:41:25,40.1629,-8.3327,58.35,91,18,1.95
422,Vilcun,CL,2022-08-29 22:41:26,-38.65,-72.2333,59.74,89,100,1.77
423,Teahupoo,PF,2022-08-29 22:41:26,-17.8333,-149.2667,76.96,77,49,8.61
424,Mirabad,AF,2022-08-29 22:41:26,30.4362,61.8383,79.0,17,7,13.24
425,Kourou,GF,2022-08-29 22:36:59,5.1552,-52.6478,80.65,87,84,6.22
426,Guangyuan,CN,2022-08-29 22:41:27,32.442,105.823,63.43,95,100,6.46
427,Mount Gambier,AU,2022-08-29 22:41:27,-37.8333,140.7667,49.91,93,100,19.57
428,Namanga,KE,2022-08-29 22:41:27,-2.5433,36.7905,65.12,68,9,2.64
429,Comodoro Rivadavia,AR,2022-08-29 22:37:52,-45.8667,-67.5,58.86,21,0,3.44
430,Verkhnyaya Inta,RU,2022-08-29 22:41:29,65.9811,60.3094,47.19,95,95,5.75
431,Erzin,TR,2022-08-29 22:41:29,36.9559,36.2,78.94,44,0,1.83
432,Enshi,CN,2022-08-29 22:39:10,30.3,109.4833,72.36,98,100,2.21
433,Celestun,MX,2022-08-29 22:41:29,20.8667,-90.4,84.43,77,24,15.14
434,Mantiquil,PH,2022-08-29 22:41:29,9.1667,123.05,77.54,82,100,1.77
435,Manaus,BR,2022-08-29 22:40:52,-3.1019,-60.025,86.49,70,75,4.61
436,Guerrero Negro,MX,2022-08-29 22:41:30,27.9769,-114.0611,76.5,66,30,16.78
437,Shieli,KZ,2022-08-29 22:41:17,44.1667,66.75,74.75,28,7,6.15
438,Thies,SN,2022-08-29 22:41:30,14.8342,-17.1061,77.65,100,75,3.44
439,Muhos,FI,2022-08-29 22:41:30,64.808,25.9931,51.58,93,23,5.17
440,Halifax,CA,2022-08-29 22:37:53,44.6453,-63.5724,73.29,72,100,13.8
441,Bentiu,SS,2022-08-29 22:41:31,9.2333,29.8333,72.66,85,87,0.94
442,Spassk,RU,2022-08-29 22:41:31,52.747,87.7545,47.07,87,6,3.13
443,Ambilobe,MG,2022-08-29 22:41:31,-13.2,49.05,65.61,93,2,3.83
444,Aksu,CN,2022-08-29 22:41:32,41.1231,80.2644,67.26,48,26,5.17
445,Port Keats,AU,2022-08-29 22:41:32,-14.25,129.55,79.05,59,26,3.51
446,Gillette,US,2022-08-29 22:38:06,44.2911,-105.5022,82.81,22,0,4.61
447,Batagay-Alyta,RU,2022-08-29 22:41:32,67.8006,130.4114,49.51,65,100,0.49
448,Bonfim,BR,2022-08-29 22:41:32,3.0833,-59.95,79.81,75,38,7.14
449,Doctor Arroyo,MX,2022-08-29 22:41:33,23.6667,-100.1833,72.48,60,90,3.83
450,San Rafael,AR,2022-08-29 22:40:52,-34.6177,-68.3301,59.52,22,0,11.9
451,Kavieng,PG,2022-08-29 22:41:33,-2.5744,150.7967,83.82,69,66,11.25
452,Brae,GB,2022-08-29 22:41:33,60.3964,-1.353,52.88,66,100,10.4
453,Bambari,CF,2022-08-29 22:41:34,5.768,20.6757,67.37,97,93,1.99
454,Hay River,CA,2022-08-29 22:41:34,60.8156,-115.7999,62.58,72,75,5.75
455,Guiratinga,BR,2022-08-29 22:42:34,-16.3494,-53.7583,82.36,23,53,6.42
456,Constitucion,CL,2022-08-29 22:42:34,-35.3333,-72.4167,52.9,90,67,8.14
457,Ouallam,NE,2022-08-29 22:42:35,14.3188,2.0866,86.05,57,52,8.88
458,Hamamatsu,JP,2022-08-29 22:38:25,34.7,137.7333,77.94,69,92,3.76
459,Lincoln,US,2022-08-29 22:38:15,40.8,-96.667,90.14,33,75,9.22
460,Mama,RU,2022-08-29 22:42:35,58.3106,112.8986,40.21,95,100,10.65
461,Shache,CN,2022-08-29 22:42:35,38.4167,77.2406,64.58,58,98,3.74
462,Shimoda,JP,2022-08-29 22:42:36,34.6667,138.95,78.24,77,88,13.04
463,Odienne,CI,2022-08-29 22:42:36,9.51,-7.5692,70.84,97,62,3.67
464,Sobolevo,RU,2022-08-29 22:42:36,54.4299,31.8996,62.22,85,98,4.27
465,Susanville,US,2022-08-29 22:42:36,40.4163,-120.653,94.84,15,0,11.5
466,Manyana,BW,2022-08-29 22:42:37,-23.4,21.7167,57.9,22,1,9.4
467,Bairiki,KI,2022-08-29 22:42:37,1.3292,172.9752,86.0,70,75,6.91
468,Pangnirtung,CA,2022-08-29 22:42:37,66.1451,-65.7125,44.6,87,75,5.75
469,Prainha,BR,2022-08-29 22:42:38,-1.8,-53.48,85.59,46,47,3.38
470,Karratha,AU,2022-08-29 22:42:38,-20.7377,116.8463,66.31,31,2,11.16
471,Riyadh,SA,2022-08-29 22:38:09,24.6877,46.7219,84.34,13,0,7.05
472,Tanete,ID,2022-08-29 22:42:38,-3.9443,119.7848,74.75,95,91,4.03
473,Nakapiripirit,UG,2022-08-29 22:42:38,1.9167,34.7833,66.99,76,44,0.92
474,Yagodnoye,RU,2022-08-29 22:42:39,62.55,149.6667,52.09,70,100,7.02
475,Sangar,RU,2022-08-29 22:42:39,63.9242,127.4739,48.29,94,100,1.32
476,Zhigansk,RU,2022-08-29 22:42:39,66.7697,123.3711,47.03,89,64,8.86
477,Ponta Delgada,PT,2022-08-29 22:42:39,37.7333,-25.6667,73.51,83,20,3.44
478,Tual,ID,2022-08-29 22:42:40,-5.6667,132.75,80.1,85,49,17.92
479,Gat,IL,2022-08-29 22:42:40,31.61,34.7642,82.4,100,0,3.89
480,Parrita,CR,2022-08-29 22:42:40,9.5201,-84.3225,79.79,80,94,3.11
481,Batagay,RU,2022-08-29 22:42:41,67.6333,134.6333,58.1,49,62,3.91
482,Kochevo,RU,2022-08-29 22:42:41,59.5994,54.3125,62.94,73,99,6.29
483,Novaya Ladoga,RU,2022-08-29 22:42:41,60.1025,32.3019,58.3,94,99,12.53
484,Canyon Lake,US,2022-08-29 22:39:28,29.8752,-98.2625,97.56,49,86,7.92
485,Edd,ER,2022-08-29 22:42:41,13.9297,41.6925,88.97,60,78,5.17
486,Kieta,PG,2022-08-29 22:42:42,-6.2167,155.6333,76.8,92,100,6.13
487,Chama,CH,2022-08-29 22:42:42,47.1821,8.4636,66.42,100,40,0.0
488,Tokmak,UA,2022-08-29 22:42:42,47.2514,35.7058,74.32,34,9,3.89
489,Gazalkent,UZ,2022-08-29 22:42:42,41.5581,69.7708,68.11,23,0,7.05
490,Kichera,RU,2022-08-29 22:42:43,55.9375,110.0997,46.56,98,100,13.35
491,Nisia Floresta,BR,2022-08-29 22:42:43,-6.0911,-35.2086,79.18,78,76,11.81
492,Zlitan,LY,2022-08-29 22:42:43,32.4674,14.5687,80.89,70,0,5.48
493,Orange Cove,US,2022-08-29 22:42:44,36.6244,-119.3137,101.25,22,0,0.0
494,Awbari,LY,2022-08-29 22:42:44,26.5921,12.7805,85.82,23,18,10.51
495,Auburn,US,2022-08-29 22:40:35,47.3073,-122.2284,88.66,46,40,11.5
496,Juneau,US,2022-08-29 22:42:44,58.3019,-134.4197,57.2,96,100,18.41
497,Moroni,KM,2022-08-29 22:42:44,-11.7022,43.2551,73.98,74,1,2.3
498,Whitefish,US,2022-08-29 22:42:45,48.4111,-114.3376,80.42,34,0,4.9
499,Vestmannaeyjar,IS,2022-08-29 22:42:45,63.4427,-20.2734,54.34,90,77,30.11
500,Depok,ID,2022-08-29 22:42:45,-6.4,106.8186,78.64,90,50,4.94
501,Kozarmisleny,HU,2022-08-29 22:42:45,46.0297,18.2921,68.32,73,0,5.75
502,Crystal Beach,CA,2022-08-29 22:43:46,42.8699,-79.0583,80.49,81,69,21.85
503,Nizhniy Kuranakh,RU,2022-08-29 22:43:46,58.8353,125.4869,48.2,92,97,0.56
504,Lewistown,US,2022-08-29 22:43:46,40.5992,-77.5714,88.54,62,0,5.75
505,La Ronge,CA,2022-08-29 22:43:47,55.1001,-105.2842,73.65,31,40,16.11
506,Lodja,CD,2022-08-29 22:43:47,-3.4833,23.4333,68.5,95,100,1.39
507,Rio Gallegos,AR,2022-08-29 22:43:47,-51.6226,-69.2181,46.45,66,0,3.44
508,Bedesa,ET,2022-08-29 22:43:47,8.9,40.7833,60.49,92,63,4.74
509,Atasu,KZ,2022-08-29 22:41:19,48.6814,71.6433,61.65,32,0,5.23
510,Tondano,ID,2022-08-29 22:43:48,1.3038,124.9112,69.89,85,85,2.44
511,Rawson,AR,2022-08-29 22:40:49,-43.3002,-65.1023,60.67,28,87,8.34
512,Grand Baie,MU,2022-08-29 22:43:48,-20.0182,57.5802,66.67,80,7,3.0
513,High Prairie,CA,2022-08-29 22:42:18,55.4334,-116.4858,76.03,40,90,10.85
514,Shingu,JP,2022-08-29 22:43:48,33.7333,135.9833,76.39,94,100,7.74
515,Guilin,CN,2022-08-29 22:43:49,25.2819,110.2864,75.31,87,54,2.35
516,Mehamn,NO,2022-08-29 22:43:49,71.0357,27.8492,42.75,87,100,11.5
517,Port Blair,IN,2022-08-29 22:43:49,11.6667,92.75,80.96,82,99,4.23
518,Pueblo,US,2022-08-29 22:43:49,38.2545,-104.6091,93.61,20,20,10.36
519,Selfoss,IS,2022-08-29 22:43:50,63.9331,-20.9971,55.04,87,94,12.95
520,Vincennes,FR,2022-08-29 22:43:50,48.85,2.4333,70.86,54,0,12.66
521,Watertown,US,2022-08-29 22:43:50,42.3709,-71.1828,86.29,66,0,14.97
522,Chato,TZ,2022-08-29 22:43:51,-2.6378,31.7669,68.88,75,32,3.15
523,Pemangkat,ID,2022-08-29 22:43:51,1.1667,108.9667,78.78,83,98,6.46
524,Vardo,NO,2022-08-29 22:43:51,70.3705,31.1107,42.78,87,40,12.66
525,Oktyabrskoye,RU,2022-08-29 22:43:51,43.0645,44.7417,64.54,93,43,4.47
526,Saint-Augustin,CA,2022-08-29 22:43:52,51.226,-58.6502,67.98,76,73,12.19
527,Itarema,BR,2022-08-29 22:43:52,-2.9248,-39.9167,77.65,81,36,14.85
528,Enumclaw,US,2022-08-29 22:43:52,47.2043,-121.9915,86.25,51,13,5.01
529,Bhuj,IN,2022-08-29 22:43:52,23.2667,69.6667,78.58,78,91,5.57
530,Alexandria,EG,2022-08-29 22:42:03,31.2156,29.9553,78.76,78,40,10.36
531,Acarau,BR,2022-08-29 22:40:38,-2.8856,-40.12,77.63,81,23,13.56
532,Fort Nelson,CA,2022-08-29 22:43:53,58.8053,-122.7002,63.99,63,75,2.3
533,Kombissiri,BF,2022-08-29 22:43:53,12.0656,-1.3375,76.12,84,77,6.08
534,Tabou,CI,2022-08-29 22:43:53,4.423,-7.3528,75.69,86,42,7.63
535,Kroya,ID,2022-08-29 22:43:54,-7.6331,109.2461,74.3,86,95,5.75
536,Udachnyy,RU,2022-08-29 22:43:54,66.4167,112.4,39.45,93,100,19.08
537,Ozubulu,NG,2022-08-29 22:43:54,5.9567,6.849,72.82,96,94,3.87
538,Jaboatao,BR,2022-08-29 22:43:54,-8.1803,-35.0014,76.39,73,40,8.05
539,Komsomolskiy,UZ,2022-08-29 22:43:55,40.4272,71.7189,68.72,34,15,4.61
540,Sibu,MY,2022-08-29 22:43:55,2.3,111.8167,75.51,94,40,2.3
541,Dinghai,CN,2022-08-29 22:43:55,26.2847,119.7936,79.72,84,58,7.27
542,Hamilton,US,2022-08-29 22:40:42,39.1834,-84.5333,78.26,85,40,8.05
543,Abalak,RU,2022-08-29 22:43:56,58.1286,68.5944,56.88,89,4,4.63
544,Farah,AF,2022-08-29 22:43:56,32.5,62.5,73.54,14,0,3.11
545,Tagab,AF,2022-08-29 22:43:56,34.855,69.6492,69.89,33,0,2.01
546,Reoti,IN,2022-08-29 22:43:57,25.85,84.3833,82.36,80,86,0.85
547,Santa Isabel Do Rio Negro,BR,2022-08-29 22:44:57,-0.4139,-65.0192,74.25,97,74,0.67
548,Xining,CN,2022-08-29 22:44:57,36.6167,101.7667,49.91,88,100,2.04
549,Benguela,AO,2022-08-29 22:44:57,-12.5763,13.4055,69.31,90,57,4.14
550,Sechura,PE,2022-08-29 22:44:58,-5.5569,-80.8222,68.77,67,79,19.28
551,Baie-Comeau,CA,2022-08-29 22:44:28,49.2168,-68.1489,71.28,73,0,17.27
552,Derzhavinsk,KZ,2022-08-29 22:44:58,51.1,66.3167,63.3,34,2,4.79
553,Urengoy,RU,2022-08-29 22:44:58,65.9667,78.3667,41.72,90,100,14.76
